Anel,Progressiva (m),Tempo total anel (s),Tempo total anel (h),Tempo escavacao anel (s),Tempo escavacao anel (h),Energia especifica (MJ/m3) (media),Velocidade de Avanco (mm/min) (media),Torque(MNm) (media),Empuxo (kN) (media),Taxa de Penetracao (mm/rev) (media),Rotacao da Cabeca de Corte (RPM) (media),Forca de Contato (kN) (media),agua Livre (L.min) (media),FER (media),FIR (%) (media),anel,Massa de material escavado (teorica) (ton) (max),Massa de material escavado (balanca 1) (ton) (max),Diferenca  balanca 1 (ton),Massa de material escavado (balanca 2) (ton)  (max),Diferenca  balanca 2 (ton),Pressao de terra (media dos sensores) (bar) (media),Pressao de terra (S1) (bar) (media),Pressao de terra (S2)(bar) (media),Pressao de terra (S3) (bar) (media),Pressao de terra (S4) (bar) (media),Pressao de terra (S5) (bar) (media),Pressao de terra (S6) (bar) (media),Injecao de grout total (L) (max),Material Calota,Material Eixo,Material Base,Face mista
1174,12546.0682,6280,1.744444444,4383,1.2175,81.69434475,20.88227397,2.79510274,15634.99417,8.294381279,2.517666667,11496.75355,179.0650982,11.72736758,132.5751393,1174,115.846,96.735,-19.111,93.934,-21.912,1.20923516,1.111981735,1.249242009,1.601993151,1.60123516,1.356812785,1.118746575,4525.703,4Ag2,4Ag2,4Ag2,nao
1175,12547.5682,8832,2.453333333,4007,1.113055556,74.4975875,21.75128,2.6901175,15962.11335,8.630275,2.52032,11467.74689,178.93029,11.0989325,125.779375,1175,110.287,88.329,-21.958,87.429,-22.858,1.2806525,1.1788375,1.3539475,1.65081,1.611305,1.39424,1.1954725,4296.962,4Ag2,4Ag2,4Ag2,nao
1176,12549.0682,9820,2.727777778,3921,1.089166667,77.96254337,22.37458163,2.791492347,15881.17881,8.868346939,2.523617347,11003.52822,176.6957372,11.85833163,128.5921837,1176,113.212,96.008,-17.204,98.308,-14.904,1.196862245,1.080403061,1.275772959,1.601132653,1.571308673,1.336362245,1.094811224,4330.419,4Ag2,4Ag2,4Ag2,nao
1177,12550.5682,14641,4.066944444,3977,1.104722222,65.3679597,21.61761461,2.70486398,16292.78273,10.72863224,2.013629723,10819.49261,175.1384408,11.58952897,114.4783526,1177,111.863,103.85,-8.013,105.705,-6.158,1.222201511,1.144083123,1.271327456,1.540360202,1.540216625,1.324843829,1.148299748,4502.815,4Ag2,4Ag2,4Ag2,nao
1178,12552.0682,11713,3.253611111,4342,1.206111111,62.09654147,20.97540553,2.516721198,16208.15941,10.39497465,2.018117512,10865.6304,177.8358249,23.08776959,259.0642696,1178,115.324,197.299,81.975,209.726,94.402,1.223172811,1.152638249,1.28425576,1.517986175,1.452278802,1.29812212,1.157502304,4683.487,4Ag2,4Ag2,4Ag2,nao
1179,12553.5682,16704,4.64,4239,1.1775,62.03294787,20.68207583,2.622085308,16197.40151,10.23936019,2.018014218,10854.43444,178.5258886,10.3301019,137.003372,1179,110.769,109.356,-1.413,102.456,-8.313,1.284350711,1.184315166,1.354097156,1.557322275,1.554933649,1.387317536,1.211540284,4109.259,4Ag2,4Ag2,4Ag2,nao
1180,12555.0682,12072,3.353333333,3893,1.081388889,59.53530077,22.96770951,2.774812339,16008.56447,11.38249357,2.016560411,11072.89308,179.9952853,17.51939332,249.8932879,1180,112.816,216.567,103.751,204.816,92,1.245434447,1.137264781,1.325856041,1.530200514,1.530645244,1.354125964,1.164712082,4294.286,4Ag2,4Ag2,4Ag2,nao
1181,12556.5682,9877,2.743611111,3745,1.040277778,71.01659893,23.77088503,2.756823529,15264.73199,9.378660428,2.534435829,11292.2854,179.031754,10.61701604,120.4710722,1181,112.665,97.25,-15.415,98.45,-14.215,1.328173797,1.220256684,1.399270053,1.576245989,1.598510695,1.431473262,1.261778075,4310.661,4Ag2,4Ag2,4Ag2,nao
1182,12558.0682,16637,4.621388889,3656,1.015555556,67.62246301,23.98240548,2.68930137,14844.28317,9.499167123,2.52510411,11206.75965,177.4520082,10.11092055,113.1157507,1182,111.782,97.401,-14.381,99.601,-12.181,1.397509589,1.305520548,1.461189041,1.61029863,1.655049315,1.488591781,1.334884932,4444.314,4Ag2,4Ag2,4Ag2,nao
1183,12559.5682,7031,1.953055556,4393,1.220277778,80.25816895,21.17457991,2.711143836,15041.85192,8.493502283,2.493068493,10765.74026,179.3384041,11.8218105,137.2732078,1183,116.045,94.721,-21.324,96.875,-19.17,1.273205479,1.158840183,1.344328767,1.531180365,1.574723744,1.380577626,1.20910274,4662.919,4Ag2,4Ag2,4Ag2,nao
1184,12561.0682,21890,6.080555556,6603,1.834166667,75.30454476,12.98008498,1.663526555,12166.6457,6.447663126,1.445157815,9166.840006,123.691478,19.31177693,83.69030501,1184,108.983,99.112,-9.871,99.512,-9.471,1.177895296,1.091842185,1.236515933,1.50198786,1.458989378,1.270335357,1.112854325,4518.093,4Ag2,4Ag2,4Ag2,nao
1185,12562.5682,9560,2.655555556,4539,1.260833333,85.39422075,19.78916115,2.523927152,14679.97849,9.878719647,2.002675497,10420.18335,174.1896733,10.9015585,127.7130331,1185,113.531,90.086,-23.445,91.564,-21.967,1.265388521,1.177622517,1.323545254,1.494748344,1.550611479,1.368406181,1.191924945,4419.003,4Ag2,4Ag2,4Ag2,nao
1186,12564.0682,9097,2.526944444,4417,1.226944444,68.35238095,19.79363946,2.782798186,14713.84386,9.87706576,2.00275737,11053.63238,179.6456009,11.03559864,151.4110454,1186,111.023,95.101,-15.922,95.701,-15.322,1.26337415,1.157333333,1.337276644,1.521539683,1.539131519,1.366773243,1.192269841,4272.315,4Ag2,4Ag2,4Ag2,nao
1187,12565.5682,11846,3.290555556,4369,1.213611111,61.15288303,22.38966972,2.854094037,14869.05812,11.02565138,2.031068807,10942.8529,179.5295344,10.28548394,142.254578,1187,123.071,104.77,-18.301,100.503,-22.568,1.255568807,1.155759174,1.321816514,1.478357798,1.516926606,1.350396789,1.194293578,4203.345,4Ag2,4Ag2,4Ag2,nao
1188,12567.0682,7072,1.964444444,3928,1.091111111,67.6425,20.38205612,2.711522959,14404.64158,9.483530612,2.157081633,11130.95098,176.7282985,11.01421173,127.1968112,1188,101.718,84.382,-17.336,82.462,-19.256,1.223125,1.125890306,1.293522959,1.536882653,1.531816327,1.333487245,1.139469388,4528.923,4Ag2,4Ag2,4Ag2,nao
1189,12568.5682,7921,2.200277778,4355,1.209722222,76.5582092,20.42548276,2.78814023,14903.36841,8.796064368,2.31923908,11308.49763,177.7359103,11.11573793,130.570892,1189,112.035,90.241,-21.794,89.941,-22.094,1.199517241,1.084993103,1.279662069,1.530351724,1.544625287,1.325268966,1.108034483,4411.608,4Ag2,4Ag2,4Ag2,nao
1190,12570.0682,6879,1.910833333,4171,1.158611111,84.91407692,21.08199519,2.857134615,15758.84419,8.268216346,2.551151442,11497.40728,178.8023654,11.69278365,134.7224038,1190,111.595,92.52,-19.075,92.72,-18.875,1.196492788,1.075807692,1.286918269,1.589225962,1.569956731,1.330814904,1.092317308,4331.485,4Ag2,4Ag2,4Ag2,nao
1191,12571.5682,15315,4.254166667,5521,1.533611111,118.290363,16.18628857,2.714887477,14863.13599,6.857275862,2.343493648,10801.14197,175.7905644,14.12884392,180.4605118,1191,115.332,98.182,-17.15,98.72,-16.612,1.059597096,1.005520871,1.097277677,1.40469147,1.35953176,1.111130672,1.024192377,4631.233,4Ag2,4Ag2,4Ag2,nao
1192,12573.0682,8819,2.449722222,6138,1.705,96.65124307,14.44928222,2.602495922,15657.75454,7.114168026,2.031603589,11275.60255,154.7235351,15.86700979,213.075031,1192,112.636,87.052,-25.584,88.703,-23.933,1.188425775,1.053973899,1.260729201,1.530946166,1.557440457,1.336867863,1.102097879,4518.208,4Ag2,4Ag2,4Ag2,nao
1193,12574.5682,7670,2.130555556,5456,1.515555556,95.27704404,16.19034862,2.860405505,15512.61159,8.091179817,2.001344954,11084.77145,178.9858275,12.41566606,168.4966128,1193,111.977,97.259,-14.718,101.859,-10.118,1.119500917,1.010121101,1.183506422,1.490062385,1.441031193,1.23886422,1.045278899,4533.175,4Ag2,4Ag2,4Ag2,nao
1194,12576.0682,8274,2.298333333,5176,1.437777778,81.628147,17.23052805,2.768156673,15744.51578,8.574922631,2.009779497,11114.04853,178.7740464,12.79754932,153.3167447,1194,112.169,94.336,-17.833,103.958,-8.211,1.136947776,1.030450677,1.192355899,1.462715667,1.432541586,1.253454545,1.071470019,4269.652,4Ag2,4Ag2,4Ag2,nao
1195,12577.5682,8162,2.267222222,4224,1.173333333,68.98235071,20.86943839,2.821635071,16204.41012,10.19980332,2.045672986,11631.54595,179.8855664,10.40154976,158.7888483,1195,110.606,96.173,-14.433,95.625,-14.981,1.213672986,1.110597156,1.268623223,1.490739336,1.503447867,1.323180095,1.152267773,4237.995,4Ag2,4Ag2,4Ag2,nao
1196,12579.0682,7705,2.140277778,5056,1.404444444,80.72710495,18.29999406,2.896794059,15630.7941,8.944623762,2.046067327,11230.67035,179.9722396,12.13063168,196.0444337,1196,116.672,90.258,-26.414,90.608,-26.064,1.204964356,1.09179604,1.272934653,1.486950495,1.510378218,1.319881188,1.135481188,4332.909,4Ag2,4Ag2,4Ag2,nao
1197,12580.5682,19880,5.522222222,4398,1.221666667,71.22074032,20.37746469,2.744596811,15784.60372,9.546455581,2.138218679,11620.8201,173.7186993,10.40190433,130.4532733,1197,94.522,100.63,6.108,96.73,2.208,1.235617312,1.170241458,1.277542141,1.559063781,1.543703872,1.310223235,1.184275626,4435.771,4Ag2,4Ag2,4Ag2,nao
1198,12582.0682,15126,4.201666667,4002,1.111666667,75.7406775,20.4948275,2.6456825,16308.20437,9.05477,2.2881275,11438.70806,170.60054,15.895965,213.4938725,1198,108.373,89.642,-18.731,85.742,-22.631,1.272035,1.2022775,1.3243175,1.53869,1.545455,1.3438975,1.2171875,4467.245,4Ag2,4Ag2,4Ag2,nao
1199,12583.5682,7096,1.971111111,3890,1.080555556,83.71079639,23.28525,2.81710567,15674.32957,9.052134021,2.572340206,11312.85701,177.739067,11.44568814,168.2318454,1199,113.915,105.199,-8.716,91.199,-22.716,1.18168299,1.108190722,1.211389175,1.467822165,1.490296392,1.284543814,1.122652062,4488.718,4Ag2,4Ag2,4Ag2,nao
1200,12585.0682,7119,1.9775,4640,1.288888889,84.75112284,19.35319181,2.881803879,15498.64459,9.64887069,2.006101293,11344.04711,130.5934159,14.95609267,180.7249052,1200,115.768,98.726,-17.042,94.626,-21.142,1.156890086,1.062262931,1.220948276,1.440603448,1.480314655,1.265659483,1.078797414,4529.165,4Ag2,4Ag2,4Ag2,nao
1201,12586.5682,7281,2.0225,4229,1.174722222,93.60224645,20.6111564,2.893383886,15933.69212,10.3232109,1.995234597,11214.22975,191.3617346,16.45814455,124.6633981,1201,112.06,85.293,-26.767,75.731,-36.329,1.133469194,1.031819905,1.20435782,1.442075829,1.454116114,1.252272512,1.045229858,4176.474,4Ag2,4Ag2,4Ag2,nao
1202,12588.0682,8838,2.455,6064,1.684444444,98.72579208,14.19063531,2.880945545,16506.50062,7.116547855,1.992892739,12543.46704,184.5450842,18.59282013,225.190566,1202,109.573,92.61,-16.963,77.51,-32.063,1.186384488,0.978940594,1.320222772,1.645488449,1.646580858,1.40259901,1.043663366,4539.521,4Ag2,4Ag2,4Ag2,nao
1203,12589.5682,274818,76.33833333,6551,1.819722222,114.9207924,14.75359084,2.762474809,16119.78954,7.362247328,2.003525191,11946.28883,183.9964794,22.61964885,171.6233191,1203,123.632,134.115,10.483,121.015,-2.617,1.196184733,1.048058015,1.293596947,1.576030534,1.59680916,1.356189313,1.086989313,4818.714,4Ag2,4Ag2,4Ag2,nao
1204,12591.0682,12808,3.557777778,4762,1.322777778,109.5704013,16.17810294,2.463611345,16349.4222,6.774939076,2.423119748,10206.8916,115.1203697,44.60165336,211.7136155,1204,100.761,209.009,108.248,198.708,97.947,1.356012605,1.321928571,1.35917437,1.483037815,1.59667437,1.414231092,1.328487395,4345.829,4Ag2,4Ag2,4Ag2,nao
1205,12592.5682,6953,1.931388889,3819,1.060833333,67.8805288,24.08381675,2.588424084,15543.55849,9.97265445,2.424240838,10089.56492,184.2505942,9.830143979,147.2539686,1205,114.568,90.4,-24.168,89.3,-25.268,1.336329843,1.304246073,1.367539267,1.558324607,1.549659686,1.347502618,1.326102094,4313.957,4Ag2,4Ag2,4Ag2,nao
1206,12594.0682,6062,1.683888889,3774,1.048333333,56.78749072,23.5884695,2.785177719,14678.89494,11.51900265,2.046466844,9787.267775,184.7338143,10.65577454,167.1222387,1206,111.237,87.575,-23.662,87.175,-24.062,1.202938992,1.113119363,1.250124668,1.419419098,1.522679045,1.306859416,1.14162069,4338.297,4Ag2,4Ag2,4Ag2,nao
1207,12595.5682,5758,1.599444444,4016,1.115555556,69.45367581,21.92613965,2.637314214,14975.72034,9.108209476,2.414738155,9946.461334,184.9218005,10.8463192,183.7639202,1207,110.188,90.364,-19.824,84.512,-25.676,1.178935162,1.103623441,1.238179551,1.401376559,1.415301746,1.240002494,1.133967581,4360.113,4Ag2,4Ag2,4Ag2,nao
1208,12597.0682,7421,2.061388889,3914,1.087222222,66.37159591,23.01585678,2.598872123,13678.03271,9.269480818,2.481654731,9739.040427,139.6172788,10.74001535,152.2966675,1208,113.764,90.196,-23.568,87.296,-26.468,1.148391304,1.074705882,1.196575448,1.389780051,1.452470588,1.230907928,1.091161125,4196.857,4Ag2,4Ag2,4Ag2,nao
